date,Regroupement,Croisement,Nom,new_doses_1d,new_doses_2d,new_doses_3d,vac_quo_4_n,total_doses_1d,total_doses_2d,total_doses_3d,vac_cum_4_n,new_doses,total_doses,cvac_comp_tot_p,rap_cvac_comp_p,_1dose_15aout_p,cvac_comp_tot_n,rap_tot_n,_1dose_15aout_n,pop_tot_n,vac_quo_tot_m
2020-12-14,Région,RSS99,Ensemble du Québec,311,0,0,0,311,0,0,0,311,311,0,,0,0,0,0,8869410,
2020-12-15,Région,RSS99,Ensemble du Québec,1188,0,0,0,1499,0,0,0,1188,1499,0,,0,0,0,0,8869410,
2020-12-16,Région,RSS99,Ensemble du Québec,971,0,0,0,2470,0,0,0,971,2470,0,,0,0,0,0,8869410,
2020-12-17,Région,RSS99,Ensemble du Québec,914,0,0,0,3384,0,0,0,914,3384,0,,0,0,0,0,8869410,708
2020-12-18,Région,RSS99,Ensemble du Québec,742,0,0,0,4126,0,0,0,742,4126,0,,0,0,0,0,8869410,738
2020-12-19,Région,RSS99,Ensemble du Québec,718,0,0,0,4844,0,0,0,718,4844,0,,0,0,0,0,8869410,858
2020-12-20,Région,RSS99,Ensemble du Québec,114,0,0,0,4958,0,0,0,114,4958,0,,0,0,0,0,8869410,1258
2020-12-21,Région,RSS99,Ensemble du Québec,520,0,0,0,5478,0,0,0,520,5478,0,,0,0,0,0,8869410,1559
2020-12-22,Région,RSS99,Ensemble du Québec,2030,0,0,0,7508,0,0,0,2030,7508,0,,0,0,0,0,8869410,1453
2020-12-23,Région,RSS99,Ensemble du Québec,3765,0,0,0,11273,0,0,0,3765,11273,0,,0,0,0,0,8869410,1797
2020-12-24,Région,RSS99,Ensemble du Québec,3024,0,0,0,14297,0,0,0,3024,14297,0,,0,0,0,0,8869410,2107
2020-12-25,Région,RSS99,Ensemble du Québec,0,0,0,0,14297,0,0,0,0,14297,0,,0,0,0,0,8869410,2394
2020-12-26,Région,RSS99,Ensemble du Québec,3127,0,0,0,17424,0,0,0,3127,17424,0,,0,0,0,0,8869410,2441
2020-12-27,Région,RSS99,Ensemble du Québec,2281,0,0,0,19705,0,0,0,2281,19705,0,,0,0,0,0,8869410,2340
2020-12-28,Région,RSS99,Ensemble du Québec,2531,0,0,0,22236,0,0,0,2531,22236,0,,0,0,0,0,8869410,1957
2020-12-29,Région,RSS99,Ensemble du Québec,2357,0,0,0,24593,0,0,0,2357,24593,0,,0,0,0,0,8869410,1958
2020-12-30,Région,RSS99,Ensemble du Québec,3061,0,0,0,27654,0,0,0,3061,27654,0,,0,0,0,0,8869410,1601
2020-12-31,Région,RSS99,Ensemble du Québec,342,0,0,0,27996,0,0,0,342,27996,0,,0,0,0,0,8869410,1495
2021-01-01,Région,RSS99,Ensemble du Québec,4,0,0,0,28000,0,0,0,4,28000,0,,0,0,0,0,8869410,1532
2021-01-02,Région,RSS99,Ensemble du Québec,630,0,0,0,28630,0,0,0,630,28630,0.0000112747,,0,1,0,0,8869410,2050
2021-01-03,Région,RSS99,Ensemble du Québec,1538,0,0,0,30168,0,0,0,1538,30168,0.0000112747,,0,1,0,0,8869410,3152
2021-01-04,Région,RSS99,Ensemble du Québec,2775,17,0,0,32943,17,0,0,2792,32960,0.0000112747,,0,1,0,0,8869410,5068
2021-01-05,Région,RSS99,Ensemble du Québec,5969,15,0,0,38912,32,0,0,5984,38944,0.0000225494,,0,2,0,0,8869410,6982
2021-01-06,Région,RSS99,Ensemble du Québec,10755,19,0,0,49667,51,0,0,10774,49718,0.0000789229,,0,7,0,0,8869410,8145
2021-01-07,Région,RSS99,Ensemble du Québec,13744,7,0,0,63411,58,0,0,13751,63469,0.0001352965,,0,12,0,0,8869410,8936
2021-01-08,Région,RSS99,Ensemble du Québec,13386,22,0,0,76797,80,0,0,13408,76877,0.0002367688,,0,21,0,0,8869410,9589
