date,Regroupement,Croisement,Nom,cas_cum_lab_n,cas_cum_epi_n,cases,cas_cum_tot_t,cas_quo_tot_t,cas_quo_lab_n,cas_quo_epi_n,new_cases,active_cases,act_cum_tot_t,cas_quo_tot_m,cas_quo_tot_tm,recovered,new_recovered,deaths,dec_cum_tot_t,dec_quo_tot_t,deaths_chsld,deaths_psr,deaths_home,deaths_other,new_deaths,dec_quo_chs_n,dec_quo_rpa_n,dec_quo_dom_n,dec_quo_aut_n,dec_quo_tot_m,dec_quo_tot_tm,hos_cum_reg_n,hos_cum_si_n,hos_cum_tot_n,hos_cum_tot_t,hos_quo_tot_t,hos_quo_reg_n,hos_quo_si_n,hos_quo_tot_n,hos_quo_tot_m,psi_cum_tes_n,psi_cum_pos_n,negative_tests,psi_quo_pos_n,new_negative_tests,psi_quo_tes_n,psi_quo_pos_t
2020-01-23,Région,RSS99,Ensemble du Québec,0,0,0,0.0,0.0,0,0,0,0,0.0,na,na,3,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,na,na,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,na,2,0,2,0,2,2,0.0
2020-01-24,Région,RSS99,Ensemble du Québec,0,0,0,0.0,0.0,0,0,0,0,0.0,na,na,4,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,na,na,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,na,2,0,2,0,0,0,na
2020-01-25,Région,RSS99,Ensemble du Québec,0,0,0,0.0,0.0,0,0,0,0,0.0,na,na,7,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0,na,na,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,na,2,0,2,0,0,0,na
2020-01-26,Région,RSS99,Ensemble du Québec,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,7,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,2,0,0,0,na
2020-01-27,Région,RSS99,Ensemble du Québec,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,7,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,3,0,1,1,0.0
2020-01-28,Région,RSS99,Ensemble du Québec,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,7,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,3,0,0,0,na
2020-01-29,Région,RSS99,Ensemble du Québec,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,7,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,3,0,0,0,na
2020-01-30,Région,RSS99,Ensemble du Québec,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,7,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,7,0,6,6,0.0
2020-01-31,Région,RSS99,Ensemble du Québec,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,7,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,9,0,4,4,0.0
2020-02-01,Région,RSS99,Ensemble du Québec,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,7,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,9,0,0,0,na
2020-02-02,Région,RSS99,Ensemble du Québec,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,7,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,9,0,0,0,na
2020-02-03,Région,RSS99,Ensemble du Québec,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,7,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,10,0,1,1,0.0
2020-02-04,Région,RSS99,Ensemble du Québec,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,7,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,10,0,0,0,na
2020-02-05,Région,RSS99,Ensemble du Québec,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,7,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,11,0,1,1,0.0
2020-02-06,Région,RSS99,Ensemble du Québec,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,7,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,11,0,0,0,na
2020-02-07,Région,RSS99,Ensemble du Québec,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,7,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0,14,0,3,3,0.0
2020-02-08,Région,RSS99,Ensemble du Québec,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,7,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0,14,0,0,0,na
2020-02-09,Région,RSS99,Ensemble du Québec,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,7,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0,14,0,0,0,na
2020-02-10,Région,RSS99,Ensemble du Québec,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,7,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0,24,0,10,10,0.0
2020-02-11,Région,RSS99,Ensemble du Québec,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,7,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,0,29,0,6,6,0.0
2020-02-12,Région,RSS99,Ensemble du Québec,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,7,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0,31,0,2,2,0.0
2020-02-13,Région,RSS99,Ensemble du Québec,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,7,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,0,32,0,1,1,0.0
2020-02-14,Région,RSS99,Ensemble du Québec,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,7,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,0,35,0,3,3,0.0
2020-02-15,Région,RSS99,Ensemble du Québec,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,7,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,0,35,0,0,0,na
2020-02-16,Région,RSS99,Ensemble du Québec,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,7,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,0,35,0,0,0,na
2020-02-17,Région,RSS99,Ensemble du Québec,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,7,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,0,43,0,8,8,0.0
2020-02-18,Région,RSS99,Ensemble du Québec,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,7,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,0,43,0,0,0,na
2020-02-19,Région,RSS99,Ensemble du Québec,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,7,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,0,49,0,6,6,0.0
2020-02-20,Région,RSS99,Ensemble du Québec,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,7,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,0,50,0,1,1,0.0
2020-02-21,Région,RSS99,Ensemble du Québec,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,7,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,52,0,52,0,2,2,0.0
2020-02-22,Région,RSS99,Ensemble du Québec,0,0,0,0.0,0.0,0,0,0,0,0.0,0.14,0.0,7,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,52,0,52,0,0,0,na
2020-02-23,Région,RSS99,Ensemble du Québec,0,0,0,0.0,0.0,0,0,0,0,0.0,0.14,0.0,7,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,52,0,52,0,0,0,na
2020-02-24,Région,RSS99,Ensemble du Québec,0,0,0,0.0,0.0,0,0,0,0,0.0,0.14,0.0,7,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,3.0,1.0,4.0,0.05,0.05,3.0,1.0,4.0,1.43,58,0,58,0,6,6,0.0
2020-02-25,Région,RSS99,Ensemble du Québec,1,0,1,0.01,0.01,1,0,1,1,0.01,0.29,0.0,7,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.0,2.0,6.0,0.07,0.02,1.0,1.0,2.0,1.71,66,0,66,0,9,9,0.0
2020-02-26,Région,RSS99,Ensemble du Québec,1,0,1,0.01,0.0,0,0,0,1,0.01,0.29,0.0,7,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,6.0,3.0,9.0,0.1,0.03,2.0,1.0,3.0,2.43,90,0,90,0,24,24,0.0
2020-02-27,Région,RSS99,Ensemble du Québec,1,0,1,0.01,0.0,0,0,0,1,0.01,0.43,0.0,7,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,7.0,3.0,10.0,0.12,0.01,1.0,0.0,1.0,2.86,102,0,102,0,13,13,0.0
2020-02-28,Région,RSS99,Ensemble du Québec,2,0,2,0.02,0.01,1,0,1,2,0.02,0.86,0.01,7,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,8.0,4.0,12.0,0.14,0.02,1.0,1.0,2.0,2.43,120,0,120,0,19,19,0.0
2020-02-29,Région,RSS99,Ensemble du Québec,2,0,2,0.02,0.0,0,0,0,2,0.02,1.0,0.01,7,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,11.0,6.0,17.0,0.2,0.06,3.0,2.0,5.0,2.29,139,0,139,0,19,19,0.0
2020-03-01,Région,RSS99,Ensemble du Québec,2,1,3,0.03,0.01,0,1,1,3,0.03,1.29,0.01,7,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,13.0,7.0,20.0,0.23,0.03,2.0,1.0,3.0,2.14,161,0,161,0,24,24,0.0
2020-03-02,Région,RSS99,Ensemble du Québec,5,1,6,0.07,0.03,3,0,3,6,0.07,1.43,0.02,7,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,14.0,7.0,21.0,0.24,0.01,1.0,0.0,1.0,3.0,176,1,175,1,14,15,6.67
2020-03-03,Région,RSS99,Ensemble du Québec,7,1,8,0.09,0.02,2,0,2,8,0.09,1.57,0.02,7,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,14.0,8.0,22.0,0.26,0.01,0.0,1.0,1.0,3.43,187,1,186,0,11,11,0.0
2020-03-04,Région,RSS99,Ensemble du Québec,9,1,10,0.12,0.02,2,0,2,10,0.12,1.57,0.02,7,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,16.0,8.0,24.0,0.28,0.02,2.0,0.0,2.0,3.0,213,1,212,0,28,28,0.0
2020-03-05,Région,RSS99,Ensemble du Québec,10,1,11,0.13,0.01,1,0,1,11,0.13,1.57,0.02,7,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,23.0,8.0,31.0,0.36,0.08,7.0,0.0,7.0,3.0,239,2,237,1,29,30,3.33
2020-03-06,Région,RSS99,Ensemble du Québec,12,1,13,0.15,0.02,2,0,2,13,0.15,1.29,0.01,7,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,27.0,9.0,36.0,0.42,0.06,4.0,1.0,5.0,3.86,284,2,282,0,47,47,0.0
2020-03-07,Région,RSS99,Ensemble du Québec,12,1,13,0.15,0.0,0,0,0,13,0.15,1.29,0.01,7,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,29.0,9.0,38.0,0.44,0.02,2.0,0.0,2.0,4.71,319,2,317,0,39,39,0.0
2020-03-08,Région,RSS99,Ensemble du Québec,13,1,14,0.16,0.01,1,0,1,14,0.16,2.43,0.03,7,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,32.0,9.0,41.0,0.48,0.03,3.0,0.0,3.0,5.86,349,2,347,0,34,34,0.0
2020-03-09,Région,RSS99,Ensemble du Québec,14,1,15,0.17,0.01,1,0,1,15,0.17,3.14,0.04,7,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,35.0,13.0,48.0,0.56,0.08,3.0,4.0,7.0,5.43,413,4,409,2,63,65,3.08
2020-03-10,Région,RSS99,Ensemble du Québec,15,2,17,0.2,0.02,1,1,2,16,0.19,3.43,0.04,8,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,41.0,14.0,55.0,0.64,0.08,6.0,1.0,7.0,5.86,537,6,531,2,128,130,1.54
2020-03-11,Région,RSS99,Ensemble du Québec,25,2,27,0.31,0.12,10,0,10,26,0.3,6.14,0.07,8,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,48.0,17.0,65.0,0.76,0.12,7.0,3.0,10.0,6.43,741,13,728,7,208,215,3.26
2020-03-12,Région,RSS99,Ensemble du Québec,31,2,33,0.38,0.07,6,0,6,32,0.37,7.86,0.09,8,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,51.0,18.0,69.0,0.8,0.05,3.0,1.0,4.0,7.14,1064,17,1047,4,333,337,1.19
2020-03-13,Région,RSS99,Ensemble du Québec,35,2,37,0.43,0.05,4,0,4,36,0.42,10.14,0.12,8,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,56.0,21.0,77.0,0.9,0.09,5.0,3.0,8.0,6.86,1317,21,1296,4,272,276,1.45
2020-03-14,Région,RSS99,Ensemble du Québec,54,2,56,0.65,0.22,19,0,19,55,0.64,16.14,0.19,8,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.14,0.0,61.0,22.0,83.0,0.97,0.07,5.0,1.0,6.0,7.43,1952,35,1917,14,657,671,2.09
2020-03-15,Région,RSS99,Ensemble du Québec,67,2,69,0.8,0.15,13,0,13,67,0.78,20.57,0.24,9,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.43,0.0,67.0,24.0,91.0,1.06,0.09,6.0,2.0,8.0,8.14,2698,42,2656,7,767,774,0.9
2020-03-16,Région,RSS99,Ensemble du Québec,84,2,86,1.0,0.2,17,0,17,83,0.97,30.29,0.35,10,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.43,0.0,70.0,26.0,96.0,1.12,0.06,3.0,2.0,5.0,10.0,3758,68,3690,26,1076,1102,2.36
2020-03-17,Région,RSS99,Ensemble du Québec,128,2,130,1.51,0.51,44,0,44,127,1.48,48.29,0.56,10,0,1,0.01,0.01,0,1,0,0,1,0,1,0,0,0.57,0.01,78.0,29.0,107.0,1.25,0.13,8.0,3.0,11.0,12.14,5201,104,5097,36,1458,1494,2.41
2020-03-18,Région,RSS99,Ensemble du Québec,168,3,171,1.99,0.48,40,1,41,167,1.94,72.14,0.84,10,0,3,0.03,0.02,1,1,1,0,2,1,0,1,0,0.71,0.01,86.0,36.0,122.0,1.42,0.17,8.0,7.0,15.0,14.57,6600,125,6475,21,1449,1470,1.43
2020-03-19,Région,RSS99,Ensemble du Québec,241,4,245,2.85,0.86,73,1,74,239,2.78,104.29,1.21,10,0,3,0.03,0.0,1,1,1,0,0,0,0,0,0,0.71,0.01,98.0,41.0,139.0,1.62,0.2,12.0,5.0,17.0,17.86,9567,191,9376,66,3040,3106,2.12
2020-03-20,Région,RSS99,Ensemble du Québec,363,12,375,4.36,1.51,122,8,130,367,4.27,151.29,1.76,10,0,4,0.05,0.01,1,2,1,0,1,0,1,0,0,1.14,0.01,112.0,50.0,162.0,1.89,0.27,14.0,9.0,23.0,22.0,13013,294,12719,103,3488,3591,2.87
2020-03-21,Région,RSS99,Ensemble du Québec,547,14,561,6.53,2.16,184,2,186,549,6.39,183.43,2.13,12,2,5,0.06,0.01,1,3,1,0,1,0,1,0,0,1.43,0.02,123.0,62.0,185.0,2.15,0.27,11.0,12.0,23.0,26.57,17000,455,16545,161,3989,4150,3.88
2020-03-22,Région,RSS99,Ensemble du Québec,784,15,799,9.3,2.77,237,1,238,781,9.09,230.29,2.68,15,3,5,0.06,0.0,1,3,1,0,0,0,0,0,0,2.14,0.02,145.0,71.0,216.0,2.51,0.36,22.0,9.0,31.0,31.14,20720,680,20040,225,3658,3883,5.79
2020-03-23,Région,RSS99,Ensemble du Québec,1122,23,1145,13.33,4.03,338,8,346,1113,12.95,272.0,3.17,24,9,8,0.09,0.03,2,3,3,0,3,1,0,2,0,3.43,0.04,167.0,83.0,250.0,2.91,0.4,22.0,12.0,34.0,38.14,25274,971,24303,291,4510,4801,6.06
2020-03-24,Région,RSS99,Ensemble du Québec,1381,33,1414,16.46,3.13,259,10,269,1360,15.83,318.0,3.7,39,15,11,0.13,0.03,3,4,4,0,3,1,1,1,0,3.71,0.04,196.0,97.0,293.0,3.41,0.5,29.0,14.0,43.0,40.86,28893,1243,27650,272,3545,3817,7.13
2020-03-25,Région,RSS99,Ensemble du Québec,1743,40,1783,20.75,4.29,362,7,369,1692,19.69,350.86,4.08,67,28,18,0.21,0.08,7,6,4,1,7,4,2,0,1,5.43,0.06,227.0,113.0,340.0,3.96,0.55,31.0,16.0,47.0,44.43,33875,1533,32342,290,5007,5297,5.47
2020-03-26,Région,RSS99,Ensemble du Québec,2104,45,2149,25.01,4.26,361,5,366,2024,23.56,398.14,4.63,93,26,27,0.31,0.1,9,8,9,1,9,2,2,5,0,7.0,0.08,274.0,132.0,406.0,4.73,0.77,47.0,19.0,66.0,50.14,39527,1912,37615,379,5614,5993,6.32
2020-03-27,Région,RSS99,Ensemble du Québec,2553,48,2601,30.27,5.26,449,3,452,2432,28.31,431.43,5.02,129,36,30,0.35,0.03,11,9,9,1,3,2,1,0,0,8.43,0.1,304.0,144.0,448.0,5.21,0.49,30.0,12.0,42.0,56.29,45562,2380,43182,468,5926,6394,7.32
2020-03-28,Région,RSS99,Ensemble du Québec,2961,56,3017,35.11,4.84,408,8,416,2781,32.37,497.43,5.79,180,51,43,0.5,0.15,20,11,11,1,13,9,2,2,0,10.14,0.12,336.0,160.0,496.0,5.77,0.56,32.0,16.0,48.0,61.71,51140,2826,48314,446,5518,5964,7.48
2020-03-29,Région,RSS99,Ensemble du Québec,3515,71,3586,41.74,6.62,554,15,569,3283,38.21,544.86,6.34,223,43,54,0.63,0.13,26,12,15,1,11,6,1,4,0,11.57,0.13,387.0,180.0,567.0,6.6,0.83,51.0,20.0,71.0,67.86,57998,3392,54606,566,6747,7313,7.74
2020-03-30,Région,RSS99,Ensemble du Québec,4050,115,4165,48.48,6.74,535,44,579,3778,43.97,617.86,7.19,292,69,67,0.78,0.15,35,13,18,1,13,9,1,3,0,13.43,0.16,450.0,194.0,644.0,7.5,0.9,63.0,14.0,77.0,69.0,65545,4050,61495,658,7403,8061,8.16
